date,day_of_week,temperature,weather,season,event,is_weekend,holiday,menu_item,historical_sales,price,promotion,predicted_sales,production,actual_sales,wastage
21-11-2024,Thursday,24.1,Sunny,Monsoon,None,0,0,Coffee,127,40,0,130,138,127,11
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Biryani,126,220,1,129,146,126,20
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Fried_Rice,100,180,1,107,114,100,14
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Noodles,61,160,1,60,68,61,7
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Paneer_Curry,49,200,1,47,53,49,4
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Chicken_Curry,86,240,1,93,106,86,20
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Soup,25,120,1,23,24,25,0
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Parotta,68,100,1,62,65,68,0
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Idli,121,60,1,122,140,121,19
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Dosa,105,80,1,114,127,105,22
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Samosa,109,30,1,109,116,109,7
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Cooldrinks,163,50,1,159,181,163,18
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,IceCream,126,90,1,128,142,126,16
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Puri,92,70,1,86,91,92,0
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Tea,142,20,1,140,151,142,9
22-11-2024,Friday,43.1,Cloudy,Winter,None,0,0,Coffee,175,40,1,184,209,175,34
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Biryani,125,220,0,121,133,125,8
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Fried_Rice,96,180,0,89,94,96,0
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Noodles,77,160,0,75,79,77,2
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Paneer_Curry,56,200,0,54,59,56,3
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Chicken_Curry,102,240,0,106,117,102,15
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Soup,38,120,0,40,44,38,6
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Parotta,69,100,0,64,67,69,0
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Idli,131,60,0,124,136,131,5
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Dosa,116,80,0,127,144,116,28
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Samosa,107,30,0,106,115,107,8
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Cooldrinks,125,50,0,121,134,125,9
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,IceCream,111,90,0,118,130,111,19
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Puri,100,70,0,105,115,100,15
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Tea,158,20,0,145,158,158,0
23-11-2024,Saturday,28.3,Sunny,Summer,None,1,0,Coffee,165,40,0,168,180,165,15
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Biryani,130,220,0,119,131,130,1
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Fried_Rice,89,180,0,84,90,89,1
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Noodles,78,160,0,71,79,78,1
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Paneer_Curry,57,200,0,61,66,57,9
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Chicken_Curry,91,240,0,89,99,91,8
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Soup,30,120,0,28,31,30,1
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Parotta,58,100,0,63,72,58,14
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Idli,117,60,0,127,139,117,22
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Dosa,105,80,0,98,109,105,4
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Samosa,107,30,0,115,122,107,15
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Cooldrinks,162,50,0,147,158,162,0
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,IceCream,132,90,0,131,145,132,13
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Puri,101,70,0,108,115,101,14
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Tea,136,20,0,140,153,136,17
24-11-2024,Sunday,35.4,Sunny,Monsoon,None,1,0,Coffee,164,40,0,151,169,164,5
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Biryani,108,220,0,107,112,108,4
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Fried_Rice,76,180,0,71,78,76,2
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Noodles,72,160,0,67,71,72,0
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Paneer_Curry,44,200,0,44,50,44,6
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Chicken_Curry,87,240,0,93,97,87,10
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Soup,34,120,0,34,38,34,4
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Parotta,48,100,0,49,52,48,4
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Idli,116,60,0,125,134,116,18
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Dosa,92,80,0,92,98,92,6
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Samosa,94,30,0,102,113,94,19
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Cooldrinks,119,50,0,127,146,119,27
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,IceCream,98,90,0,105,116,98,18
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Puri,80,70,0,82,89,80,9
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Tea,139,20,0,138,146,139,7
25-11-2024,Monday,27.6,Sunny,Winter,None,0,0,Coffee,168,40,0,151,159,168,0
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Biryani,93,220,0,98,107,93,14
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Fried_Rice,66,180,0,66,71,66,5
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Noodles,69,160,0,69,77,69,8
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Paneer_Curry,46,200,0,47,53,46,7
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Chicken_Curry,88,240,0,90,95,88,7
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Soup,33,120,0,35,38,33,5
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Parotta,48,100,0,46,48,48,0
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Idli,110,60,0,99,108,110,0
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Dosa,87,80,0,94,102,87,15
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Samosa,110,30,0,109,116,110,6
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Cooldrinks,88,50,0,79,87,88,0
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,IceCream,77,90,0,81,87,77,10
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Puri,71,70,0,76,80,71,9
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Tea,153,20,0,157,170,153,17
26-11-2024,Tuesday,29.2,Sunny,Monsoon,None,0,0,Coffee,158,40,0,166,177,158,19
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Biryani,95,220,0,95,100,95,5
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Fried_Rice,69,180,0,72,80,69,11
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Noodles,62,160,0,64,67,62,5
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Paneer_Curry,46,200,0,42,47,46,1
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Chicken_Curry,84,240,0,90,100,84,16
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Soup,50,120,0,51,56,50,6
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Parotta,63,100,0,65,70,63,7
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Idli,94,60,0,85,93,94,0
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Dosa,82,80,0,81,85,82,3
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Samosa,130,30,0,117,124,130,0
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Cooldrinks,85,50,0,88,95,85,10
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,IceCream,66,90,0,68,76,66,10
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Puri,75,70,0,70,73,75,0
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Tea,209,20,0,193,212,209,3
27-11-2024,Wednesday,29.5,Rainy,Summer,None,0,0,Coffee,139,40,0,129,137,139,0
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Biryani,93,220,0,97,107,93,14
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Fried_Rice,74,180,0,76,86,74,12
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Noodles,67,160,0,68,74,67,7
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Paneer_Curry,57,200,0,61,65,57,8
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Chicken_Curry,77,240,0,74,84,77,7
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Soup,37,120,0,38,43,37,6
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Parotta,54,100,0,57,64,54,10
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Idli,98,60,0,98,111,98,13
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Dosa,83,80,0,80,84,83,1
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Samosa,96,30,0,100,114,96,18
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Cooldrinks,87,50,0,90,102,87,15
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,IceCream,77,90,0,82,91,77,14
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Puri,75,70,0,75,83,75,8
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Tea,167,20,0,177,202,167,35
28-11-2024,Thursday,29.2,Cloudy,Monsoon,None,0,0,Coffee,147,40,0,145,162,147,15
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Biryani,131,220,1,143,163,131,32
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Fried_Rice,84,180,1,91,102,84,18
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Noodles,73,160,1,79,87,73,14
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Paneer_Curry,59,200,1,63,70,59,11
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Chicken_Curry,91,240,1,82,87,91,0
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Soup,50,120,1,46,49,50,0
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Parotta,62,100,1,58,62,62,0
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Idli,119,60,1,124,140,119,21
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Dosa,106,80,1,102,114,106,8
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Samosa,131,30,1,141,149,131,18
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Cooldrinks,102,50,1,97,110,102,8
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,IceCream,87,90,1,84,90,87,3
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Puri,98,70,1,97,110,98,12
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Tea,193,20,1,208,225,193,32
29-11-2024,Friday,33.4,Cloudy,Summer,None,0,0,Coffee,154,40,1,162,176,154,22
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Biryani,126,220,0,137,147,126,21
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Fried_Rice,79,180,0,71,77,79,0
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Noodles,78,160,0,79,83,78,5
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Paneer_Curry,59,200,0,54,59,59,0
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Chicken_Curry,80,240,0,73,76,80,0
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Soup,32,120,0,29,31,32,0
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Parotta,79,100,0,85,95,79,16
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Idli,123,60,0,134,150,123,27
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Dosa,110,80,0,112,121,110,11
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Samosa,175,30,0,192,210,175,35
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Cooldrinks,147,50,0,153,168,147,21
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,IceCream,108,90,0,108,117,108,9
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Puri,87,70,0,91,103,87,16
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Tea,198,20,0,213,230,198,32
30-11-2024,Saturday,34.3,Rainy,Winter,None,1,0,Coffee,156,40,0,150,168,156,12
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Biryani,127,220,0,125,142,127,15
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Fried_Rice,78,180,0,84,89,78,11
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Noodles,74,160,0,67,76,74,2
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Paneer_Curry,59,200,0,61,68,59,9
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Chicken_Curry,101,240,0,91,101,101,0
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Soup,41,120,0,44,47,41,6
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Parotta,68,100,0,69,73,68,5
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Idli,121,60,0,125,138,121,17
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Dosa,103,80,0,101,114,103,11
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Samosa,159,30,0,145,163,159,4
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Cooldrinks,139,50,0,150,158,139,19
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,IceCream,98,90,0,99,109,98,11
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Puri,94,70,0,87,96,94,2
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Tea,170,20,0,168,179,170,9
01-12-2024,Sunday,28.8,Sunny,Summer,None,1,0,Coffee,150,40,0,156,178,150,28
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Biryani,107,220,0,115,127,107,20
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Fried_Rice,72,180,0,73,81,72,9
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Noodles,65,160,0,65,73,65,8
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Paneer_Curry,51,200,0,46,50,51,0
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Chicken_Curry,81,240,0,84,90,81,9
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Soup,22,120,0,20,22,22,0
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Parotta,55,100,0,53,59,55,4
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Idli,108,60,0,100,109,108,1
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Dosa,94,80,0,98,110,94,16
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Samosa,117,30,0,109,120,117,3
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Cooldrinks,169,50,0,177,191,169,22
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,IceCream,120,90,0,115,122,120,2
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Puri,80,70,0,74,80,80,0
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Tea,121,20,0,109,115,121,0
02-12-2024,Monday,38.9,Sunny,Monsoon,None,0,0,Coffee,155,40,0,148,165,155,10
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Biryani,116,220,1,121,137,116,21
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Fried_Rice,91,180,1,97,106,91,15
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Noodles,69,160,1,68,76,69,7
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Paneer_Curry,63,200,1,62,66,63,3
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Chicken_Curry,93,240,1,92,98,93,5
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Soup,34,120,1,37,42,34,8
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Parotta,60,100,1,55,58,60,0
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Idli,136,60,1,128,135,136,0
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Dosa,108,80,1,108,120,108,12
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Samosa,135,30,1,147,156,135,21
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Cooldrinks,136,50,1,136,143,136,7
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,IceCream,118,90,1,119,127,118,9
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Puri,92,70,1,83,91,92,0
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Tea,168,20,1,168,191,168,23
03-12-2024,Tuesday,30.5,Sunny,Summer,None,0,0,Coffee,161,40,1,147,164,161,3
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Biryani,142,220,0,146,160,142,18
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Fried_Rice,100,180,0,95,103,100,3
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Noodles,96,160,0,102,111,96,15
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Paneer_Curry,70,200,0,72,81,70,11
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Chicken_Curry,101,240,0,95,102,101,1
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Soup,29,120,0,27,28,29,0
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Parotta,58,100,0,60,67,58,9
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Idli,118,60,0,116,126,118,8
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Dosa,123,80,0,134,150,123,27
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Samosa,142,30,0,143,158,142,16
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Cooldrinks,184,50,0,182,205,184,21
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,IceCream,167,90,0,178,200,167,33
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Puri,122,70,0,128,146,122,24
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Tea,169,20,0,182,205,169,36
04-12-2024,Wednesday,35.3,Cloudy,Monsoon,Festival,0,1,Coffee,177,40,0,192,202,177,25
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Biryani,120,220,0,124,136,120,16
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Fried_Rice,82,180,0,74,78,82,0
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Noodles,79,160,0,83,93,79,14
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Paneer_Curry,67,200,0,62,68,67,1
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Chicken_Curry,92,240,0,88,100,92,8
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Soup,35,120,0,35,36,35,1
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Parotta,47,100,0,47,49,47,2
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Idli,111,60,0,100,107,111,0
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Dosa,115,80,0,121,130,115,15
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Samosa,98,30,0,106,116,98,18
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Cooldrinks,127,50,0,131,138,127,11
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,IceCream,117,90,0,118,128,117,11
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Puri,86,70,0,88,93,86,7
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Tea,191,20,0,183,198,191,7
05-12-2024,Thursday,26,Cloudy,Summer,None,0,0,Coffee,164,40,0,150,170,164,6
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Biryani,144,220,0,153,171,144,27
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Fried_Rice,98,180,0,89,98,98,0
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Noodles,93,160,0,96,102,93,9
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Paneer_Curry,84,200,0,81,88,84,4
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Chicken_Curry,92,240,0,85,97,92,5
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Soup,64,120,0,57,61,64,0
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Parotta,84,100,0,85,93,84,9
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Idli,128,60,0,119,136,128,8
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Dosa,141,80,0,133,149,141,8
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Samosa,160,30,0,158,168,160,8
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Cooldrinks,127,50,0,125,133,127,6
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,IceCream,132,90,0,120,136,132,4
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Puri,112,70,0,104,111,112,0
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Tea,286,20,0,285,302,286,16
06-12-2024,Friday,26.9,Rainy,Winter,Festival,0,1,Coffee,225,40,0,238,264,225,39
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Biryani,125,220,0,115,129,125,4
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Fried_Rice,94,180,0,96,108,94,14
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Noodles,89,160,0,82,94,89,5
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Paneer_Curry,81,200,0,80,87,81,6
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Chicken_Curry,83,240,0,86,98,83,15
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Soup,76,120,0,68,76,76,0
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Parotta,95,100,0,91,96,95,1
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Idli,128,60,0,140,156,128,28
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Dosa,115,80,0,109,116,115,1
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Samosa,175,30,0,171,190,175,15
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Cooldrinks,121,50,0,132,144,121,23
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,IceCream,113,90,0,118,134,113,21
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Puri,100,70,0,94,102,100,2
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Tea,267,20,0,267,301,267,34
07-12-2024,Saturday,28.7,Rainy,Summer,Local_Event,1,0,Coffee,194,40,0,193,218,194,24
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Biryani,125,220,0,124,142,125,17
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Fried_Rice,95,180,0,89,95,95,0
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Noodles,81,160,0,81,90,81,9
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Paneer_Curry,60,200,0,62,68,60,8
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Chicken_Curry,86,240,0,80,91,86,5
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Soup,64,120,0,67,76,64,12
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Parotta,69,100,0,68,75,69,6
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Idli,137,60,0,135,147,137,10
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Dosa,101,80,0,108,113,101,12
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Samosa,111,30,0,107,122,111,11
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Cooldrinks,138,50,0,127,140,138,2
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,IceCream,103,90,0,108,120,103,17
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Puri,101,70,0,93,101,101,0
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Tea,232,20,0,239,263,232,31
08-12-2024,Sunday,25.4,Sunny,Summer,None,1,0,Coffee,180,40,0,167,180,180,0
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Biryani,105,220,0,107,120,105,15
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Fried_Rice,85,180,0,81,90,85,5
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Noodles,72,160,0,65,71,72,0
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Paneer_Curry,51,200,0,49,51,51,0
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Chicken_Curry,70,240,0,69,79,70,9
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Soup,51,120,0,51,55,51,4
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Parotta,51,100,0,46,49,51,0
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Idli,105,60,0,97,105,105,0
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Dosa,99,80,0,100,112,99,13
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Samosa,103,30,0,102,107,103,4
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Cooldrinks,88,50,0,86,95,88,7
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,IceCream,93,90,0,96,103,93,10
09-12-2024,Monday,31.7,Sunny,Winter,None,0,0,Puri,90,70,0,85,93,90,3
